index,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,variance,AUC,
1421,2,1,0,-3,-2,1,2,5,4,6,4,-4,-3,1,9.142857143,0.982194188,[0.980814570999-0.983573805488]
1422,2,1,0,-4,-1,1,2,5,4,6,4,-4,-3,1,9.428571429,0.982194188,[0.980814570999-0.983573805488]
1423,2,1,0,-4,-2,1,2,5,4,6,4,-4,-3,1,9.780612245,0.982194188,[0.980814570999-0.983573805488]
1424,2,1,0,-4,-3,1,2,5,4,6,4,-4,-3,1,10.26530612,0.982194188,[0.980814570999-0.983573805488]
1467,2,1,0,-2,-1,1,2,6,5,7,5,-5,-4,0,12.16836735,0.982194188,[0.980814570999-0.983573805488]
1485,2,1,0,-3,-1,1,2,6,5,7,5,-5,-4,0,12.69387755,0.982194188,[0.980814570999-0.983573805488]
1492,2,1,0,-4,-1,1,2,6,5,7,5,-5,-4,0,13.35204082,0.982194188,[0.980814570999-0.983573805488]
1493,2,1,0,-5,-1,1,2,6,5,7,5,-5,-4,0,14.14285714,0.982194188,[0.980814570999-0.983573805488]
1498,2,1,0,-3,-2,1,2,6,5,7,5,-5,-4,0,13.06632653,0.982194188,[0.980814570999-0.983573805488]
1514,2,1,0,-4,-2,1,2,6,5,7,5,-5,-4,0,13.71428571,0.982194188,[0.980814570999-0.983573805488]
1515,2,1,0,-5,-2,1,2,6,5,7,5,-5,-4,0,14.49489796,0.982194188,[0.980814570999-0.983573805488]
1516,2,1,0,-4,-3,1,2,6,5,7,5,-5,-4,0,14.20918367,0.982194188,[0.980814570999-0.983573805488]
1517,2,1,0,-5,-3,1,2,6,5,7,5,-5,-4,0,14.97959184,0.982194188,[0.980814570999-0.983573805488]
1518,2,1,0,-5,-4,1,2,6,5,7,5,-5,-4,0,15.59693878,0.982194188,[0.980814570999-0.983573805488]
152,4,2,0,-2,-1,0,2,3,2,4,2,-2,0,1,3.637755102,0.982033864,[0.980564832306-0.983502896208]
1060,4,2,0,-2,-1,0,2,4,3,5,3,-3,-1,0,5.693877551,0.982033864,[0.980564832306-0.983502896208]
1064,4,2,0,-3,-1,0,2,4,3,5,3,-3,-1,0,6.209183673,0.982033864,[0.980564832306-0.983502896208]
1068,4,2,0,-3,-2,0,2,4,3,5,3,-3,-1,0,6.571428571,0.982033864,[0.980564832306-0.983502896208]
179,3,2,0,-2,-1,0,2,4,2,5,2,-2,0,1,4.12244898,0.981980995,[0.980511616296-0.983450373821]
1812,3,2,0,-2,-1,0,2,5,3,6,3,-3,-1,0,6.454081633,0.981980995,[0.980511616296-0.983450373821]
1820,3,2,0,-3,-1,0,2,5,3,6,3,-3,-1,0,6.979591837,0.981980995,[0.980511616296-0.983450373821]
1828,3,2,0,-3,-2,0,2,5,3,6,3,-3,-1,0,7.352040816,0.981980995,[0.980511616296-0.983450373821]
277,4,2,0,-2,-1,0,2,3,2,4,2,-2,-1,1,3.857142857,0.981974155,[0.980501379286-0.983446929874]
1090,4,2,0,-2,-1,0,2,4,3,5,3,-3,-2,0,6.066326531,0.981974155,[0.980501379286-0.983446929874]
1094,4,2,0,-3,-1,0,2,4,3,5,3,-3,-2,0,6.571428571,0.981974155,[0.980501379286-0.983446929874]
1098,4,2,0,-3,-2,0,2,4,3,5,3,-3,-2,0,6.923469388,0.981974155,[0.980501379286-0.983446929874]
87,2,1,0,-1,0,1,2,5,4,6,2,-2,0,1,4.678571429,0.981947323,[0.980591842408-0.983302803557]
88,2,1,0,-2,0,1,2,5,4,6,2,-2,0,1,5.102040816,0.981947323,[0.980591842408-0.983302803557]
89,2,1,0,-2,-1,1,2,5,4,6,2,-2,0,1,5.37244898,0.981947323,[0.980591842408-0.983302803557]
1121,2,1,0,-1,0,1,2,6,5,7,3,-3,-1,0,7.530612245,0.981947323,[0.980591842408-0.983302803557]
1279,2,1,0,-2,0,1,2,6,5,7,3,-3,-1,0,7.964285714,0.981947323,[0.980591842408-0.983302803557]
1280,2,1,0,-3,0,1,2,6,5,7,3,-3,-1,0,8.530612245,0.981947323,[0.980591842408-0.983302803557]
1301,2,1,0,-2,-1,1,2,6,5,7,3,-3,-1,0,8.244897959,0.981947323,[0.980591842408-0.983302803557]
1302,2,1,0,-3,-1,1,2,6,5,7,3,-3,-1,0,8.801020408,0.981947323,[0.980591842408-0.983302803557]
1303,2,1,0,-3,-2,1,2,6,5,7,3,-3,-1,0,9.204081633,0.981947323,[0.980591842408-0.983302803557]
128,2,1,0,-1,0,1,2,4,3,5,1,-1,0,2,2.943877551,0.981939003,[0.980583496756-0.983294509702]
518,2,1,0,-1,0,1,2,5,4,6,2,-2,-1,1,4.959183673,0.981939003,[0.980583496756-0.983294509702]
526,2,1,0,-2,0,1,2,5,4,6,2,-2,-1,1,5.37244898,0.981939003,[0.980583496756-0.983294509702]
532,2,1,0,-2,-1,1,2,5,4,6,2,-2,-1,1,5.632653061,0.981939003,[0.980583496756-0.983294509702]
1122,2,1,0,-1,0,1,2,6,5,7,3,-3,-2,0,7.964285714,0.981939003,[0.980583496756-0.983294509702]
1281,2,1,0,-2,0,1,2,6,5,7,3,-3,-2,0,8.387755102,0.981939003,[0.980583496756-0.983294509702]
1282,2,1,0,-3,0,1,2,6,5,7,3,-3,-2,0,8.943877551,0.981939003,[0.980583496756-0.983294509702]
1304,2,1,0,-2,-1,1,2,6,5,7,3,-3,-2,0,8.658163265,0.981939003,[0.980583496756-0.983294509702]
1305,2,1,0,-3,-1,1,2,6,5,7,3,-3,-2,0,9.204081633,0.981939003,[0.980583496756-0.983294509702]
1306,2,1,0,-3,-2,1,2,6,5,7,3,-3,-2,0,9.596938776,0.981939003,[0.980583496756-0.983294509702]
175,3,2,0,-2,-1,0,2,3,2,5,2,-2,0,1,3.780612245,0.981926351,[0.980456979686-0.983395722168]
1768,3,2,0,-2,-1,0,2,4,3,6,3,-3,-1,0,5.979591837,0.981926351,[0.980456979686-0.983395722168]
1776,3,2,0,-3,-1,0,2,4,3,6,3,-3,-1,0,6.494897959,0.981926351,[0.980456979686-0.983395722168]
1784,3,2,0,-3,-2,0,2,4,3,6,3,-3,-1,0,6.857142857,0.981926351,[0.980456979686-0.983395722168]
333,3,2,0,-2,-1,0,2,4,2,5,2,-2,-1,1,4.352040816,0.981916233,[0.980443113943-0.983389352296]
1814,3,2,0,-2,-1,0,2,5,3,6,3,-3,-2,0,6.836734694,0.981916233,[0.980443113943-0.983389352296]
1822,3,2,0,-3,-1,0,2,5,3,6,3,-3,-2,0,7.352040816,0.981916233,[0.980443113943-0.983389352296]
1830,3,2,0,-3,-2,0,2,5,3,6,3,-3,-2,0,7.714285714,0.981916233,[0.980443113943-0.983389352296]
323,3,2,0,-2,-1,0,2,3,2,5,2,-2,-1,1,4,0.981861589,[0.980388478087-0.983334699888]
1770,3,2,0,-2,-1,0,2,4,3,6,3,-3,-2,0,6.352040816,0.981861589,[0.980388478087-0.983334699888]
1778,3,2,0,-3,-1,0,2,4,3,6,3,-3,-2,0,6.857142857,0.981861589,[0.980388478087-0.983334699888]
1786,3,2,0,-3,-2,0,2,4,3,6,3,-3,-2,0,7.209183673,0.981861589,[0.980388478087-0.983334699888]
119,4,3,0,-1,0,1,2,3,2,4,1,-1,0,1,2.658163265,0.981622803,[0.980269336018-0.982976269820]
400,4,3,0,-1,0,1,2,4,3,5,2,-2,-1,0,4.387755102,0.981622803,[0.980269336018-0.982976269820]
407,4,3,0,-2,0,1,2,4,3,5,2,-2,-1,0,4.801020408,0.981622803,[0.980269336018-0.982976269820]
412,4,3,0,-2,-1,1,2,4,3,5,2,-2,-1,0,5.06122449,0.981622803,[0.980269336018-0.982976269820]
749,2,1,0,-1,0,1,2,4,3,6,3,-3,0,1,4.658163265,0.981536437,[0.980162138340-0.982910735213]
750,2,1,0,-1,0,1,2,5,3,6,3,-3,0,1,5.102040816,0.981536437,[0.980162138340-0.982910735213]
753,2,1,0,-2,0,1,2,4,3,6,3,-3,0,1,5.06122449,0.981536437,[0.980162138340-0.982910735213]
754,2,1,0,-3,0,1,2,4,3,6,3,-3,0,1,5.596938776,0.981536437,[0.980162138340-0.982910735213]
755,2,1,0,-2,-1,1,2,4,3,6,3,-3,0,1,5.31122449,0.981536437,[0.980162138340-0.982910735213]
756,2,1,0,-3,-1,1,2,4,3,6,3,-3,0,1,5.836734694,0.981536437,[0.980162138340-0.982910735213]
757,2,1,0,-3,-2,1,2,4,3,6,3,-3,0,1,6.209183673,0.981536437,[0.980162138340-0.982910735213]
764,2,1,0,-2,0,1,2,5,3,6,3,-3,0,1,5.515306122,0.981536437,[0.980162138340-0.982910735213]
765,2,1,0,-3,0,1,2,5,3,6,3,-3,0,1,6.06122449,0.981536437,[0.980162138340-0.982910735213]
771,2,1,0,-2,-1,1,2,5,3,6,3,-3,0,1,5.775510204,0.981536437,[0.980162138340-0.982910735213]
772,2,1,0,-3,-1,1,2,5,3,6,3,-3,0,1,6.31122449,0.981536437,[0.980162138340-0.982910735213]
773,2,1,0,-3,-2,1,2,5,3,6,3,-3,0,1,6.693877551,0.981536437,[0.980162138340-0.982910735213]
1126,2,1,0,-1,0,1,2,5,4,7,4,-4,-1,0,7.530612245,0.981536437,[0.980162138340-0.982910735213]
1127,2,1,0,-1,0,1,2,6,4,7,4,-4,-1,0,8.107142857,0.981536437,[0.980162138340-0.982910735213]
1364,2,1,0,-2,0,1,2,5,4,7,4,-4,-1,0,7.943877551,0.981536437,[0.980162138340-0.982910735213]
1365,2,1,0,-3,0,1,2,5,4,7,4,-4,-1,0,8.489795918,0.981536437,[0.980162138340-0.982910735213]
1366,2,1,0,-4,0,1,2,5,4,7,4,-4,-1,0,9.168367347,0.981536437,[0.980162138340-0.982910735213]
1373,2,1,0,-2,0,1,2,6,4,7,4,-4,-1,0,8.530612245,0.981536437,[0.980162138340-0.982910735213]
1374,2,1,0,-3,0,1,2,6,4,7,4,-4,-1,0,9.086734694,0.981536437,[0.980162138340-0.982910735213]
1375,2,1,0,-4,0,1,2,6,4,7,4,-4,-1,0,9.775510204,0.981536437,[0.980162138340-0.982910735213]
1425,2,1,0,-2,-1,1,2,5,4,7,4,-4,-1,0,8.204081633,0.981536437,[0.980162138340-0.982910735213]
1426,2,1,0,-2,-1,1,2,6,4,7,4,-4,-1,0,8.801020408,0.981536437,[0.980162138340-0.982910735213]
1431,2,1,0,-3,-1,1,2,5,4,7,4,-4,-1,0,8.739795918,0.981536437,[0.980162138340-0.982910735213]
1432,2,1,0,-3,-2,1,2,5,4,7,4,-4,-1,0,9.12244898,0.981536437,[0.980162138340-0.982910735213]
1433,2,1,0,-3,-1,1,2,6,4,7,4,-4,-1,0,9.346938776,0.981536437,[0.980162138340-0.982910735213]
1434,2,1,0,-3,-2,1,2,6,4,7,4,-4,-1,0,9.739795918,0.981536437,[0.980162138340-0.982910735213]
1435,2,1,0,-4,-1,1,2,5,4,7,4,-4,-1,0,9.408163265,0.981536437,[0.980162138340-0.982910735213]
1436,2,1,0,-4,-1,1,2,6,4,7,4,-4,-1,0,10.0255102,0.981536437,[0.980162138340-0.982910735213]
1437,2,1,0,-4,-2,1,2,5,4,7,4,-4,-1,0,9.780612245,0.981536437,[0.980162138340-0.982910735213]
1438,2,1,0,-4,-2,1,2,6,4,7,4,-4,-1,0,10.40816327,0.981536437,[0.980162138340-0.982910735213]
1439,2,1,0,-4,-3,1,2,5,4,7,4,-4,-1,0,10.28571429,0.981536437,[0.980162138340-0.982910735213]
1440,2,1,0,-4,-3,1,2,6,4,7,4,-4,-1,0,10.92346939,0.981536437,[0.980162138340-0.982910735213]
14,2,1,0,-1,0,1,2,3,2,5,2,-2,0,2,2.882653061,0.981488926,[0.980113703844-0.982864148799]
16,2,1,0,-2,0,1,2,3,2,5,2,-2,0,2,3.265306122,0.981488926,[0.980113703844-0.982864148799]
18,2,1,0,-2,-1,1,2,3,2,5,2,-2,0,2,3.494897959,0.981488926,[0.980113703844-0.982864148799]
156,2,1,0,-1,0,1,2,4,2,5,2,-2,0,2,3.204081633,0.981488926,[0.980113703844-0.982864148799]
161,2,1,0,-2,0,1,2,4,2,5,2,-2,0,2,3.596938776,0.981488926,[0.980113703844-0.982864148799]
162,2,1,0,-2,-1,1,2,4,2,5,2,-2,0,2,3.836734694,0.981488926,[0.980113703844-0.982864148799]
1105,2,1,0,-1,0,1,2,4,3,6,3,-3,-1,1,4.918367347,0.981488926,[0.980113703844-0.982864148799]
1109,2,1,0,-1,0,1,2,5,3,6,3,-3,-1,1,5.37244898,0.981488926,[0.980113703844-0.982864148799]
1128,2,1,0,-1,0,1,2,5,4,7,4,-4,-2,0,7.943877551,0.981488926,[0.980113703844-0.982864148799]
1129,2,1,0,-1,0,1,2,6,4,7,4,-4,-2,0,8.530612245,0.981488926,[0.980113703844-0.982864148799]
1157,2,1,0,-2,0,1,2,4,3,6,3,-3,-1,1,5.31122449,0.981488926,[0.980113703844-0.982864148799]
1158,2,1,0,-3,0,1,2,4,3,6,3,-3,-1,1,5.836734694,0.981488926,[0.980113703844-0.982864148799]
1165,2,1,0,-2,-1,1,2,4,3,6,3,-3,-1,1,5.551020408,0.981488926,[0.980113703844-0.982864148799]
1166,2,1,0,-3,-1,1,2,4,3,6,3,-3,-1,1,6.066326531,0.981488926,[0.980113703844-0.982864148799]
1167,2,1,0,-3,-2,1,2,4,3,6,3,-3,-1,1,6.428571429,0.981488926,[0.980113703844-0.982864148799]
1201,2,1,0,-2,0,1,2,5,3,6,3,-3,-1,1,5.775510204,0.981488926,[0.980113703844-0.982864148799]
1202,2,1,0,-3,0,1,2,5,3,6,3,-3,-1,1,6.31122449,0.981488926,[0.980113703844-0.982864148799]
1213,2,1,0,-2,-1,1,2,5,3,6,3,-3,-1,1,6.025510204,0.981488926,[0.980113703844-0.982864148799]
1214,2,1,0,-3,-1,1,2,5,3,6,3,-3,-1,1,6.551020408,0.981488926,[0.980113703844-0.982864148799]
1215,2,1,0,-3,-2,1,2,5,3,6,3,-3,-1,1,6.923469388,0.981488926,[0.980113703844-0.982864148799]
1367,2,1,0,-2,0,1,2,5,4,7,4,-4,-2,0,8.346938776,0.981488926,[0.980113703844-0.982864148799]
1368,2,1,0,-3,0,1,2,5,4,7,4,-4,-2,0,8.882653061,0.981488926,[0.980113703844-0.982864148799]
1369,2,1,0,-4,0,1,2,5,4,7,4,-4,-2,0,9.551020408,0.981488926,[0.980113703844-0.982864148799]
1376,2,1,0,-2,0,1,2,6,4,7,4,-4,-2,0,8.943877551,0.981488926,[0.980113703844-0.982864148799]
1377,2,1,0,-3,0,1,2,6,4,7,4,-4,-2,0,9.489795918,0.981488926,[0.980113703844-0.982864148799]
1378,2,1,0,-4,0,1,2,6,4,7,4,-4,-2,0,10.16836735,0.981488926,[0.980113703844-0.982864148799]
1427,2,1,0,-2,-1,1,2,5,4,7,4,-4,-2,0,8.596938776,0.981488926,[0.980113703844-0.982864148799]
1428,2,1,0,-2,-1,1,2,6,4,7,4,-4,-2,0,9.204081633,0.981488926,[0.980113703844-0.982864148799]
1441,2,1,0,-3,-1,1,2,5,4,7,4,-4,-2,0,9.12244898,0.981488926,[0.980113703844-0.982864148799]
1442,2,1,0,-3,-2,1,2,5,4,7,4,-4,-2,0,9.494897959,0.981488926,[0.980113703844-0.982864148799]
1443,2,1,0,-3,-1,1,2,6,4,7,4,-4,-2,0,9.739795918,0.981488926,[0.980113703844-0.982864148799]
1444,2,1,0,-3,-2,1,2,6,4,7,4,-4,-2,0,10.12244898,0.981488926,[0.980113703844-0.982864148799]
1445,2,1,0,-4,-1,1,2,5,4,7,4,-4,-2,0,9.780612245,0.981488926,[0.980113703844-0.982864148799]
1446,2,1,0,-4,-1,1,2,6,4,7,4,-4,-2,0,10.40816327,0.981488926,[0.980113703844-0.982864148799]
1447,2,1,0,-4,-2,1,2,5,4,7,4,-4,-2,0,10.14285714,0.981488926,[0.980113703844-0.982864148799]
1448,2,1,0,-4,-2,1,2,6,4,7,4,-4,-2,0,10.78061224,0.981488926,[0.980113703844-0.982864148799]
1449,2,1,0,-4,-3,1,2,5,4,7,4,-4,-2,0,10.6377551,0.981488926,[0.980113703844-0.982864148799]
1450,2,1,0,-4,-3,1,2,6,4,7,4,-4,-2,0,11.28571429,0.981488926,[0.980113703844-0.982864148799]
24,2,1,0,-1,0,1,2,3,2,5,2,-2,-1,2,3.12244898,0.981403802,[0.980024150994-0.982783452697]
31,2,1,0,-2,0,1,2,3,2,5,2,-2,-1,2,3.494897959,0.981403802,[0.980024150994-0.982783452697]
34,2,1,0,-2,-1,1,2,3,2,5,2,-2,-1,2,3.714285714,0.981403802,[0.980024150994-0.982783452697]
285,2,1,0,-1,0,1,2,4,2,5,2,-2,-1,2,3.454081633,0.981403802,[0.980024150994-0.982783452697]
296,2,1,0,-2,0,1,2,4,2,5,2,-2,-1,2,3.836734694,0.981403802,[0.980024150994-0.982783452697]
297,2,1,0,-2,-1,1,2,4,2,5,2,-2,-1,2,4.066326531,0.981403802,[0.980024150994-0.982783452697]
1106,2,1,0,-1,0,1,2,4,3,6,3,-3,-2,1,5.31122449,0.981403802,[0.980024150994-0.982783452697]
1110,2,1,0,-1,0,1,2,5,3,6,3,-3,-2,1,5.775510204,0.981403802,[0.980024150994-0.982783452697]
1130,2,1,0,-1,0,1,2,5,4,7,4,-4,-3,0,8.489795918,0.981403802,[0.980024150994-0.982783452697]
1131,2,1,0,-1,0,1,2,6,4,7,4,-4,-3,0,9.086734694,0.981403802,[0.980024150994-0.982783452697]
1159,2,1,0,-2,0,1,2,4,3,6,3,-3,-2,1,5.693877551,0.981403802,[0.980024150994-0.982783452697]
1160,2,1,0,-3,0,1,2,4,3,6,3,-3,-2,1,6.209183673,0.981403802,[0.980024150994-0.982783452697]
1168,2,1,0,-2,-1,1,2,4,3,6,3,-3,-2,1,5.923469388,0.981403802,[0.980024150994-0.982783452697]
1169,2,1,0,-3,-1,1,2,4,3,6,3,-3,-2,1,6.428571429,0.981403802,[0.980024150994-0.982783452697]
1170,2,1,0,-3,-2,1,2,4,3,6,3,-3,-2,1,6.780612245,0.981403802,[0.980024150994-0.982783452697]
1203,2,1,0,-2,0,1,2,5,3,6,3,-3,-2,1,6.168367347,0.981403802,[0.980024150994-0.982783452697]
1204,2,1,0,-3,0,1,2,5,3,6,3,-3,-2,1,6.693877551,0.981403802,[0.980024150994-0.982783452697]
1216,2,1,0,-2,-1,1,2,5,3,6,3,-3,-2,1,6.408163265,0.981403802,[0.980024150994-0.982783452697]
1217,2,1,0,-3,-1,1,2,5,3,6,3,-3,-2,1,6.923469388,0.981403802,[0.980024150994-0.982783452697]
1218,2,1,0,-3,-2,1,2,5,3,6,3,-3,-2,1,7.285714286,0.981403802,[0.980024150994-0.982783452697]
1370,2,1,0,-2,0,1,2,5,4,7,4,-4,-3,0,8.882653061,0.981403802,[0.980024150994-0.982783452697]
1371,2,1,0,-3,0,1,2,5,4,7,4,-4,-3,0,9.408163265,0.981403802,[0.980024150994-0.982783452697]
1372,2,1,0,-4,0,1,2,5,4,7,4,-4,-3,0,10.06632653,0.981403802,[0.980024150994-0.982783452697]
1379,2,1,0,-2,0,1,2,6,4,7,4,-4,-3,0,9.489795918,0.981403802,[0.980024150994-0.982783452697]
1380,2,1,0,-3,0,1,2,6,4,7,4,-4,-3,0,10.0255102,0.981403802,[0.980024150994-0.982783452697]
1381,2,1,0,-4,0,1,2,6,4,7,4,-4,-3,0,10.69387755,0.981403802,[0.980024150994-0.982783452697]
1429,2,1,0,-2,-1,1,2,5,4,7,4,-4,-3,0,9.12244898,0.981403802,[0.980024150994-0.982783452697]
1430,2,1,0,-2,-1,1,2,6,4,7,4,-4,-3,0,9.739795918,0.981403802,[0.980024150994-0.982783452697]
1451,2,1,0,-3,-1,1,2,5,4,7,4,-4,-3,0,9.637755102,0.981403802,[0.980024150994-0.982783452697]
1452,2,1,0,-3,-2,1,2,5,4,7,4,-4,-3,0,10,0.981403802,[0.980024150994-0.982783452697]
1453,2,1,0,-3,-1,1,2,6,4,7,4,-4,-3,0,10.26530612,0.981403802,[0.980024150994-0.982783452697]
1454,2,1,0,-3,-2,1,2,6,4,7,4,-4,-3,0,10.6377551,0.981403802,[0.980024150994-0.982783452697]
1455,2,1,0,-4,-1,1,2,5,4,7,4,-4,-3,0,10.28571429,0.981403802,[0.980024150994-0.982783452697]
1456,2,1,0,-4,-1,1,2,6,4,7,4,-4,-3,0,10.92346939,0.981403802,[0.980024150994-0.982783452697]
1457,2,1,0,-4,-2,1,2,5,4,7,4,-4,-3,0,10.6377551,0.981403802,[0.980024150994-0.982783452697]
1458,2,1,0,-4,-2,1,2,6,4,7,4,-4,-3,0,11.28571429,0.981403802,[0.980024150994-0.982783452697]
1459,2,1,0,-4,-3,1,2,5,4,7,4,-4,-3,0,11.12244898,0.981403802,[0.980024150994-0.982783452697]
1460,2,1,0,-4,-3,1,2,6,4,7,4,-4,-3,0,11.78061224,0.981403802,[0.980024150994-0.982783452697]
562,3,2,0,-2,-1,0,2,5,4,6,2,-2,-1,0,6.06122449,0.981399787,[0.979900900937-0.982898672264]
739,3,1,0,-2,-1,0,2,4,3,5,3,-3,0,1,4.979591837,0.981307715,[0.979767966061-0.982847463726]
745,3,1,0,-3,-1,0,2,4,3,5,3,-3,0,1,5.494897959,0.981307715,[0.979767966061-0.982847463726]
746,3,1,0,-3,-2,0,2,4,3,5,3,-3,0,1,5.857142857,0.981307715,[0.979767966061-0.982847463726]
1935,3,1,0,-2,-1,0,2,5,4,6,4,-4,-1,0,7.739795918,0.981307715,[0.979767966061-0.982847463726]
1953,3,1,0,-3,-1,0,2,5,4,6,4,-4,-1,0,8.265306122,0.981307715,[0.979767966061-0.982847463726]
1959,3,1,0,-4,-1,0,2,5,4,6,4,-4,-1,0,8.923469388,0.981307715,[0.979767966061-0.982847463726]
1983,3,1,0,-3,-2,0,2,5,4,6,4,-4,-1,0,8.637755102,0.981307715,[0.979767966061-0.982847463726]
1989,3,1,0,-4,-2,0,2,5,4,6,4,-4,-1,0,9.285714286,0.981307715,[0.979767966061-0.982847463726]
1995,3,1,0,-4,-3,0,2,5,4,6,4,-4,-1,0,9.780612245,0.981307715,[0.979767966061-0.982847463726]
146,3,1,0,-2,-1,0,2,3,2,4,2,-2,0,2,3.285714286,0.981265264,[0.979724698185-0.982805828992]
1046,3,1,0,-2,-1,0,2,4,3,5,3,-3,-1,1,5.209183673,0.981265264,[0.979724698185-0.982805828992]
1050,3,1,0,-3,-1,0,2,4,3,5,3,-3,-1,1,5.714285714,0.981265264,[0.979724698185-0.982805828992]
1054,3,1,0,-3,-2,0,2,4,3,5,3,-3,-1,1,6.066326531,0.981265264,[0.979724698185-0.982805828992]
1937,3,1,0,-2,-1,0,2,5,4,6,4,-4,-2,0,8.12244898,0.981265264,[0.979724698185-0.982805828992]
1955,3,1,0,-3,-1,0,2,5,4,6,4,-4,-2,0,8.637755102,0.981265264,[0.979724698185-0.982805828992]
1961,3,1,0,-4,-1,0,2,5,4,6,4,-4,-2,0,9.285714286,0.981265264,[0.979724698185-0.982805828992]
1985,3,1,0,-3,-2,0,2,5,4,6,4,-4,-2,0,9,0.981265264,[0.979724698185-0.982805828992]
1991,3,1,0,-4,-2,0,2,5,4,6,4,-4,-2,0,9.637755102,0.981265264,[0.979724698185-0.982805828992]
1997,3,1,0,-4,-3,0,2,5,4,6,4,-4,-2,0,10.12244898,0.981265264,[0.979724698185-0.982805828992]
79,2,1,0,-1,0,1,2,4,3,6,2,-2,0,1,3.943877551,0.981252079,[0.979893272356-0.982610884667]
94,2,1,0,-1,0,1,2,5,3,6,2,-2,0,1,4.387755102,0.981252079,[0.979893272356-0.982610884667]
97,2,1,0,-2,0,1,2,5,3,6,2,-2,0,1,4.801020408,0.981252079,[0.979893272356-0.982610884667]
104,2,1,0,-2,0,1,2,4,3,6,2,-2,0,1,4.346938776,0.981252079,[0.979893272356-0.982610884667]
105,2,1,0,-2,-1,1,2,4,3,6,2,-2,0,1,4.596938776,0.981252079,[0.979893272356-0.982610884667]
111,2,1,0,-2,-1,1,2,5,3,6,2,-2,0,1,5.06122449,0.981252079,[0.979893272356-0.982610884667]
1117,2,1,0,-1,0,1,2,5,4,7,3,-3,-1,0,6.530612245,0.981252079,[0.979893272356-0.982610884667]
1118,2,1,0,-1,0,1,2,6,4,7,3,-3,-1,0,7.107142857,0.981252079,[0.979893272356-0.982610884667]
1271,2,1,0,-2,0,1,2,5,4,7,3,-3,-1,0,6.943877551,0.981252079,[0.979893272356-0.982610884667]
1272,2,1,0,-3,0,1,2,5,4,7,3,-3,-1,0,7.489795918,0.981252079,[0.979893272356-0.982610884667]
1275,2,1,0,-2,0,1,2,6,4,7,3,-3,-1,0,7.530612245,0.981252079,[0.979893272356-0.982610884667]
1276,2,1,0,-3,0,1,2,6,4,7,3,-3,-1,0,8.086734694,0.981252079,[0.979893272356-0.982610884667]
1289,2,1,0,-2,-1,1,2,5,4,7,3,-3,-1,0,7.204081633,0.981252079,[0.979893272356-0.982610884667]
1290,2,1,0,-3,-1,1,2,5,4,7,3,-3,-1,0,7.739795918,0.981252079,[0.979893272356-0.982610884667]
1291,2,1,0,-3,-2,1,2,5,4,7,3,-3,-1,0,8.12244898,0.981252079,[0.979893272356-0.982610884667]
1295,2,1,0,-2,-1,1,2,6,4,7,3,-3,-1,0,7.801020408,0.981252079,[0.979893272356-0.982610884667]
1296,2,1,0,-3,-1,1,2,6,4,7,3,-3,-1,0,8.346938776,0.981252079,[0.979893272356-0.982610884667]
1297,2,1,0,-3,-2,1,2,6,4,7,3,-3,-1,0,8.739795918,0.981252079,[0.979893272356-0.982610884667]
12,2,1,0,-1,0,1,2,3,2,5,1,-1,0,2,2.454081633,0.981204573,[0.979844834441-0.982564311511]
112,2,1,0,-1,0,1,2,4,2,5,1,-1,0,2,2.775510204,0.981204573,[0.979844834441-0.982564311511]
467,2,1,0,-1,0,1,2,4,3,6,2,-2,-1,1,4.204081633,0.981204573,[0.979844834441-0.982564311511]
471,2,1,0,-2,0,1,2,4,3,6,2,-2,-1,1,4.596938776,0.981204573,[0.979844834441-0.982564311511]
473,2,1,0,-2,-1,1,2,4,3,6,2,-2,-1,1,4.836734694,0.981204573,[0.979844834441-0.982564311511]
515,2,1,0,-1,0,1,2,5,3,6,2,-2,-1,1,4.658163265,0.981204573,[0.979844834441-0.982564311511]
523,2,1,0,-2,0,1,2,5,3,6,2,-2,-1,1,5.06122449,0.981204573,[0.979844834441-0.982564311511]
529,2,1,0,-2,-1,1,2,5,3,6,2,-2,-1,1,5.31122449,0.981204573,[0.979844834441-0.982564311511]
1119,2,1,0,-1,0,1,2,5,4,7,3,-3,-2,0,6.943877551,0.981204573,[0.979844834441-0.982564311511]
1120,2,1,0,-1,0,1,2,6,4,7,3,-3,-2,0,7.530612245,0.981204573,[0.979844834441-0.982564311511]
1273,2,1,0,-2,0,1,2,5,4,7,3,-3,-2,0,7.346938776,0.981204573,[0.979844834441-0.982564311511]
1274,2,1,0,-3,0,1,2,5,4,7,3,-3,-2,0,7.882653061,0.981204573,[0.979844834441-0.982564311511]
1277,2,1,0,-2,0,1,2,6,4,7,3,-3,-2,0,7.943877551,0.981204573,[0.979844834441-0.982564311511]
1278,2,1,0,-3,0,1,2,6,4,7,3,-3,-2,0,8.489795918,0.981204573,[0.979844834441-0.982564311511]
1292,2,1,0,-2,-1,1,2,5,4,7,3,-3,-2,0,7.596938776,0.981204573,[0.979844834441-0.982564311511]
1293,2,1,0,-3,-1,1,2,5,4,7,3,-3,-2,0,8.12244898,0.981204573,[0.979844834441-0.982564311511]
1294,2,1,0,-3,-2,1,2,5,4,7,3,-3,-2,0,8.494897959,0.981204573,[0.979844834441-0.982564311511]
